Release,Perf,Quantile,Value
PyAF-2.0,MASE,30,0.9448
PyAF-2.0,MASE,40,0.958
PyAF-2.0,MASE,50,0.9869
PyAF-2.0,MASE,60,1.2526
PyAF-2.0,MASE,70,1.3626
PyAF-2.0,MASE,80,1.5122
PyAF-2.0,MASE,90,1.9468
PyAF-2.0,MASE,100,4.1649
PyAF-2.0,TrainingTime,0,6.46
PyAF-2.0,TrainingTime,10,6.49
PyAF-2.0,TrainingTime,20,6.5
PyAF-2.0,TrainingTime,30,6.62
PyAF-2.0,TrainingTime,40,6.66
PyAF-2.0,TrainingTime,50,6.68
PyAF-2.0,TrainingTime,60,6.81
PyAF-2.0,TrainingTime,70,6.86
PyAF-2.0,TrainingTime,80,6.91
PyAF-2.0,TrainingTime,90,7.26
PyAF-2.0,TrainingTime,100,7.45
PyAF-3.0,L1,0,147.5904
PyAF-3.0,L1,10,176.4931
PyAF-3.0,L1,20,178.9077
PyAF-3.0,L1,30,311.8333
PyAF-3.0,L1,40,322.2788
PyAF-3.0,L1,50,545.6722
PyAF-3.0,L1,60,677.1202
PyAF-3.0,L1,70,747.6112
PyAF-3.0,L1,80,774.1667
PyAF-3.0,L1,90,1136.9972
PyAF-3.0,L1,100,47723.2707
PyAF-3.0,L2,0,203.905
PyAF-3.0,L2,10,214.1957
PyAF-3.0,L2,20,217.1608
PyAF-3.0,L2,30,364.8513
PyAF-3.0,L2,40,406.2232
PyAF-3.0,L2,50,586.374
PyAF-3.0,L2,60,831.4722
PyAF-3.0,L2,70,863.2593
PyAF-3.0,L2,80,916.5689
PyAF-3.0,L2,90,1341.8426
PyAF-3.0,L2,100,54922.9623
PyAF-3.0,MAPE,0,0.0312
PyAF-3.0,MAPE,10,0.0358
PyAF-3.0,MAPE,20,0.0499
PyAF-3.0,MAPE,30,0.0624
PyAF-3.0,MAPE,40,0.1102
PyAF-3.0,MAPE,50,0.1343
PyAF-3.0,MAPE,60,0.1622
PyAF-3.0,MAPE,70,0.2139
PyAF-3.0,MAPE,80,0.2764
PyAF-3.0,MAPE,90,0.438
PyAF-3.0,MAPE,100,7.0571
PyAF-3.0,SMAPE,0,0.032
PyAF-3.0,SMAPE,10,0.0358
PyAF-3.0,SMAPE,20,0.0486
PyAF-3.0,SMAPE,30,0.06
PyAF-3.0,SMAPE,40,0.1004
PyAF-3.0,SMAPE,50,0.1199
PyAF-3.0,SMAPE,60,0.1454
PyAF-3.0,SMAPE,70,0.207
PyAF-3.0,SMAPE,80,0.3093
PyAF-3.0,SMAPE,90,0.3346
PyAF-3.0,SMAPE,100,1.916
PyAF-3.0,MASE,0,0.4493
PyAF-3.0,MASE,10,0.5431
PyAF-3.0,MASE,20,0.6661
PyAF-3.0,MASE,30,0.9448
PyAF-3.0,MASE,40,0.958
PyAF-3.0,MASE,50,0.9869
PyAF-3.0,MASE,60,1.2526
PyAF-3.0,MASE,70,1.3626
PyAF-3.0,MASE,80,1.5122
PyAF-3.0,MASE,90,1.9468
PyAF-3.0,MASE,100,4.1649
PyAF-3.0,TrainingTime,0,6.46
PyAF-3.0,TrainingTime,10,6.49
PyAF-3.0,TrainingTime,20,6.5
PyAF-3.0,TrainingTime,30,6.62
PyAF-3.0,TrainingTime,40,6.66
PyAF-3.0,TrainingTime,50,6.68
PyAF-3.0,TrainingTime,60,6.81
PyAF-3.0,TrainingTime,70,6.86
PyAF-3.0,TrainingTime,80,6.91
PyAF-3.0,TrainingTime,90,7.26
PyAF-3.0,TrainingTime,100,7.45
PyAF-4.0,L1,0,147.5904
PyAF-4.0,L1,10,183.9299
PyAF-4.0,L1,20,226.8425
PyAF-4.0,L1,30,244.8034
PyAF-4.0,L1,40,311.8333
PyAF-4.0,L1,50,658.2831
PyAF-4.0,L1,60,659.3771
PyAF-4.0,L1,70,1070.9129
PyAF-4.0,L1,80,1136.9972
PyAF-4.0,L1,90,2044.4698
PyAF-4.0,L1,100,3769.6616
PyAF-4.0,L2,0,203.905
PyAF-4.0,L2,10,209.4427
PyAF-4.0,L2,20,268.9068
PyAF-4.0,L2,30,282.1754
PyAF-4.0,L2,40,406.2232
PyAF-4.0,L2,50,828.8345
PyAF-4.0,L2,60,879.1447
PyAF-4.0,L2,70,1303.6483
PyAF-4.0,L2,80,1341.8426
PyAF-4.0,L2,90,2171.5824
PyAF-4.0,L2,100,4833.5694
PyAF-4.0,MAPE,0,0.0312
PyAF-4.0,MAPE,10,0.0368
PyAF-4.0,MAPE,20,0.0424
PyAF-4.0,MAPE,30,0.0697
PyAF-4.0,MAPE,40,0.1102
PyAF-4.0,MAPE,50,0.1161
PyAF-4.0,MAPE,60,0.2031
PyAF-4.0,MAPE,70,0.2764
PyAF-4.0,MAPE,80,0.5015
PyAF-4.0,MAPE,90,0.597
PyAF-4.0,MAPE,100,0.6958
PyAF-4.0,SMAPE,0,0.032
PyAF-4.0,SMAPE,10,0.0367
PyAF-4.0,SMAPE,20,0.0437
PyAF-4.0,SMAPE,30,0.0667
PyAF-4.0,SMAPE,40,0.1004
PyAF-4.0,SMAPE,50,0.1191
PyAF-4.0,SMAPE,60,0.2014
PyAF-4.0,SMAPE,70,0.3093
PyAF-4.0,SMAPE,80,0.3585
PyAF-4.0,SMAPE,90,0.4245
PyAF-4.0,SMAPE,100,0.4247
PyAF-4.0,MASE,0,0.329
PyAF-4.0,MASE,10,0.5584
PyAF-4.0,MASE,20,0.5866
PyAF-4.0,MASE,30,0.9201
PyAF-4.0,MASE,40,0.958
PyAF-4.0,MASE,50,1.0644
PyAF-4.0,MASE,60,1.2526
PyAF-4.0,MASE,70,1.3652
PyAF-4.0,MASE,80,1.6834
PyAF-4.0,MASE,90,1.8899
PyAF-4.0,MASE,100,1.9468
PyAF-4.0,TrainingTime,0,3.06
PyAF-4.0,TrainingTime,10,3.21
PyAF-4.0,TrainingTime,20,3.24
PyAF-4.0,TrainingTime,30,3.27
PyAF-4.0,TrainingTime,40,3.3
PyAF-4.0,TrainingTime,50,3.3
PyAF-4.0,TrainingTime,60,3.32
PyAF-4.0,TrainingTime,70,3.35
PyAF-4.0,TrainingTime,80,3.37
PyAF-4.0,TrainingTime,90,3.48
PyAF-4.0,TrainingTime,100,3.51
PyAF-5.0,L1,0,167.768
PyAF-5.0,L1,10,189.0496
PyAF-5.0,L1,20,291.4737
PyAF-5.0,L1,30,420.4851
PyAF-5.0,L1,40,477.596
PyAF-5.0,L1,50,925.8757
PyAF-5.0,L1,60,984.0584
PyAF-5.0,L1,70,1661.9766
PyAF-5.0,L1,80,1746.8237
PyAF-5.0,L1,90,2833.8889
PyAF-5.0,L1,100,3932.8297
PyAF-5.0,L2,0,229.3817
PyAF-5.0,L2,10,231.1847
PyAF-5.0,L2,20,335.4145
PyAF-5.0,L2,30,465.2336
PyAF-5.0,L2,40,566.5491
PyAF-5.0,L2,50,1039.3285
PyAF-5.0,L2,60,1113.4332
PyAF-5.0,L2,70,1712.8344
PyAF-5.0,L2,80,2030.0146
PyAF-5.0,L2,90,4079.1255
PyAF-5.0,L2,100,4108.8821
PyAF-5.0,MAPE,0,0.0354
PyAF-5.0,MAPE,10,0.0362
PyAF-5.0,MAPE,20,0.0793
PyAF-5.0,MAPE,30,0.1335
PyAF-5.0,MAPE,40,0.1666
PyAF-5.0,MAPE,50,0.2311
PyAF-5.0,MAPE,60,0.2511
PyAF-5.0,MAPE,70,0.2687
PyAF-5.0,MAPE,80,0.3311
PyAF-5.0,MAPE,90,0.372
PyAF-5.0,MAPE,100,1.6789
PyAF-5.0,SMAPE,0,0.0353
PyAF-5.0,SMAPE,10,0.0365
PyAF-5.0,SMAPE,20,0.0837
PyAF-5.0,SMAPE,30,0.1392
PyAF-5.0,SMAPE,40,0.149
PyAF-5.0,SMAPE,50,0.2016
PyAF-5.0,SMAPE,60,0.2435
PyAF-5.0,SMAPE,70,0.246
PyAF-5.0,SMAPE,80,0.2815
PyAF-5.0,SMAPE,90,0.3416
PyAF-5.0,SMAPE,100,2.0
PyAF-5.0,MASE,0,0.2473
PyAF-5.0,MASE,10,0.6664
PyAF-5.0,MASE,20,0.7801
PyAF-5.0,MASE,30,0.8103
PyAF-5.0,MASE,40,0.8871
PyAF-5.0,MASE,50,1.4239
PyAF-5.0,MASE,60,1.5565
PyAF-5.0,MASE,70,2.2503
PyAF-5.0,MASE,80,2.6251
PyAF-5.0,MASE,90,5.0137
PyAF-5.0,MASE,100,5.0453
PyAF-5.0,TrainingTime,0,14.28
PyAF-5.0,TrainingTime,10,14.58
PyAF-5.0,TrainingTime,20,14.69
PyAF-5.0,TrainingTime,30,14.8
PyAF-5.0,TrainingTime,40,15.04
PyAF-5.0,TrainingTime,50,15.17
PyAF-5.0,TrainingTime,60,15.19
PyAF-5.0,TrainingTime,70,15.39
PyAF-5.0,TrainingTime,80,15.42
PyAF-5.0,TrainingTime,90,15.46
PyAF-5.0,TrainingTime,100,15.72
